id,user_input,bot_response,category,is_crisis
03559,I feel tense and on edge most days.,"It's understandable to feel this way. Reaching out already shows strength. Could we reframe this setback as practice, not a verdict on your worth?",stress-management,FALSE
00121,I feel worried all the time and can't calm down.,That sounds really hard to carry. Reaching out already shows strength. Would a 60-second grounding exercise help—naming three things you can see and three you can feel?,anxiety,FALSE
06352,I can't stop thinking about my ex.,"That sounds really hard to carry. It's okay to take this one step at a time. Is there a short activity that usually helps you feel calm—like a walk, music, or slow breathing?",breakup,FALSE
05066,I don’t know what I truly value.,"I'm really sorry you're going through this. Reaching out already shows strength. Could we notice one small thing that went well recently, no matter how small?",purpose-meaning,FALSE
07222,I run out of time for important things.,"I'm really sorry you're going through this. It's okay to take this one step at a time. Is there a short activity that usually helps you feel calm—like a walk, music, or slow breathing?",time-management,FALSE
08893,I feel overwhelmed by bills and debt.,Your feelings are completely valid. Reaching out already shows strength. What is one personal strength you can lean on right now?,financial-stress,FALSE
06332,I want to bounce back from setbacks better.,It's understandable to feel this way. It's okay to take this one step at a time. What would being kind to yourself look like in the next hour?,resilience,FALSE
02614,I avoid mirrors because I feel ashamed.,"That sounds really hard to carry. You don't have to handle everything alone. Would you like to try a brief gratitude check-in: name one person, one place, and one moment you're grateful for today?",body-image,FALSE
02016,I'm constantly anxious about my future.,"Your feelings are completely valid. You don't have to handle everything alone. Is there a short activity that usually helps you feel calm—like a walk, music, or slow breathing?",anxiety,FALSE
09962,I don't want to live anymore.,"Thank you for telling me—sharing this takes courage. Your life is important. I’m not equipped for emergencies. If you might act on these thoughts, please call your local emergency number or a crisis helpline immediately. If you can, consider contacting a trusted person to be with you right now.",crisis,TRUE
09130,I want to disappear and not wake up.,"I'm really concerned for your safety. You deserve care and immediate support. Please contact emergency services or a crisis hotline in your area right now. If possible, let someone nearby know how you’re feeling so they can be with you.",crisis,TRUE
01500,I run out of time for important things.,That sounds really hard to carry. Small steps still count and add up. What would being kind to yourself look like in the next hour?,time-management,FALSE
02722,I don’t know what I truly value.,I'm really sorry you're going through this. You don't have to handle everything alone. What would being kind to yourself look like in the next hour?,purpose-meaning,FALSE
07581,I struggle to focus on the here and now.,"I'm really sorry you're going through this. Small steps still count and add up. Bringing attention back kindly when it wanders is the practice—no need for perfection. Could we notice one small thing that went well recently, no matter how small?",mindfulness,FALSE
09119,I don't see any reason to continue.,"I'm really concerned for your safety. You deserve care and immediate support. Please contact emergency services or a crisis hotline in your area right now. If possible, let someone nearby know how you’re feeling so they can be with you.",crisis,TRUE
07742,I feel paralyzed by all my tasks.,Thank you for sharing this with me. You're doing your best in a tough moment. What is one personal strength you can lean on right now?,overwhelm,FALSE
09188,I feel like I might do something to end it.,"I'm really concerned for your safety. You deserve care and immediate support. Please contact emergency services or a crisis hotline in your area right now. If possible, let someone nearby know how you’re feeling so they can be with you.",crisis,TRUE
